ticker,company_name,exchange,sector_detail,industry_group,year,quarter,absolute_quarter,current_market_cap,avg_volume_3m,current_shares_outstanding,quarter_market_cap,quarter_shares_outstanding,qmj_profitability,qmj_growth,qmj_safety,qmj_score,qmj_rank,z_value_historical,z_momentum_historical,value_raw_score,momentum_raw_score,value_recent_score,momentum_recent_score,z_value_recent,z_momentum_recent,gold_updated_at,gold_invocation_id
CLL,,,,,2025,3,8103,,,,1048900000000.0000,34000000.0000,1.556,1.084,1.641,1.625,7,-0.225,-0.585,0.6010000000000000,-0.085000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VGI,Tổng Công ty Cổ phần Đầu tư Quốc tế Viettel,UPCOM,Viễn thông di động,Viễn thông,2025,3,8103,281856917120000.0,1161666.0,3043811200.0,206979161600000.0000,3043811200.0000,1.659,1.689,0.682,1.609,8,-1.585,0.545,0.1720000000000000,0.146000000000000000,0.146,0.441000000000000000,-1.652,1.239,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
D2D,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,HSX,Bất động sản,Bất động sản,2025,3,8103,1045474086100.0,64288.0,30259742.0,1110532531400.0000,30259742.0000,1.672,1.466,0.885,1.593,9,0.025,-1.185,0.6800000000000000,-0.191000000000000000,0.654,-0.045000000000000000,-0.28,-0.506,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
IMP,Công ty Cổ phần Dược phẩm Imexpharm,HSX,Dược phẩm,Y tế,2025,3,8103,7446333312700.0,47998.0,154008962.0,8147074089800.0000,154008962.0000,1.159,1.243,1.573,1.577,10,-1.286,0.105,0.2760000000000000,0.040000000000000000,0.269,0.254000000000000000,-1.413,0.805,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TRC,Công ty Cổ phần Cao su Tây Ninh,HSX,"Nhựa, cao su & sợi",Hóa chất,2025,3,8103,2190000000000.0,71703.0,30000000.0,2058000000000.0000,30000000.0000,1.287,1.625,1.06,1.561,11,0.699,1.475,0.9480000000000000,0.785000000000000000,0.952,0.067000000000000000,0.411,0.217,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
KSV,Tổng Công ty Khoáng sản TKV - Công ty Cổ phần,HNX,Khai khoáng,Tài nguyên Cơ bản,2025,3,8103,30840000000000.0,61618.0,200000000.0,31200000000000.0000,200000000.0000,1.531,1.545,0.858,1.545,12,-1.648,1.675,0.1250000000000000,1.856000000000000000,0.167,-0.328000000000000000,-1.616,-1.59,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
LHC,Công ty Cổ phần Đầu tư và Xây dựng Thủy lợi Lâm Đồng,HNX,Xây dựng,Xây dựng và Vật liệu,2025,3,8103,1385280000000.0,19837.0,14400000.0,1350720000000.0000,14400000.0000,1.62,1.498,0.79,1.529,13,-0.999,0.895,0.3790000000000000,0.325000000000000000,0.396,0.326000000000000000,-1.079,1.022,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
SGN,Công ty Cổ phần Phục vụ mặt đất Sài Gòn,HSX,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2025,3,8103,1718477718300.0,12833.0,33498591.0,2167358837700.0000,33498591.0000,1.018,1.593,1.263,1.513,14,-0.462,-1.055,0.5400000000000000,-0.169000000000000000,0.682,-0.266000000000000000,-0.209,-1.456,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
FPT,Công ty Cổ phần FPT,HSX,Phần mềm,Công nghệ Thông tin,2025,3,8103,125037422681400.0,12062310.0,1703507121.0,158426162253000.0000,1703507121.0000,1.185,1.561,1.128,1.497,15,-1.548,-1.354,0.2020000000000000,-0.221000000000000000,0.274,-0.336000000000000000,-1.389,-1.611,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
LBM,Công ty Cổ phần Khoáng sản và Vật liệu xây dựng Lâm Đồng,HSX,Vật liệu xây dựng & Nội thất,Xây dựng và Vật liệu,2025,3,8103,1485000000000.0,26230.0,50000000.0,1572000000000.0000,40000000.0000,1.569,1.036,1.168,1.481,16,-0.974,0.935,0.4010000000000000,0.349000000000000000,0.419,0.092000000000000000,-1.008,0.372,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
QNS,Công ty Cổ phần Đường Quảng Ngãi,UPCOM,Thực phẩm,Thực phẩm và đồ uống,2025,3,8103,16250048362600.0,135869.0,367648153.0,17500052082800.0000,367648153.0000,1.095,1.275,1.398,1.465,17,-0.325,-0.245,0.5750000000000000,-0.025000000000000000,0.61,0.058000000000000000,-0.447,0.165,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
FOX,Công ty Cổ phần Viễn thông FPT,UPCOM,Viễn thông cố định,Viễn thông,2025,3,8103,60209222234500.0,449664.0,738763463.0,47354737978300.0000,738763463.0000,1.39,1.482,0.871,1.449,18,-1.51,-1.424,0.2130000000000000,-0.247000000000000000,0.18,-0.115000000000000000,-1.568,-0.981,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TCL,Công ty Cổ phần Đại lý Giao nhận Vận tải Xếp dỡ Tân Cảng,HSX,Dịch vụ vận tải,Hàng & Dịch vụ Công nghiệp,2025,3,8103,1020863058600.0,31679.0,30158436.0,1043481885600.0000,30158436.0000,1.057,1.004,1.465,1.433,19,-0.125,-0.085,0.6210000000000000,-0.006000000000000000,0.678,-0.006000000000000000,-0.233,-0.258,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
SWC,Tổng Công ty Cổ phần Đường Sông Miền Nam,UPCOM,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2025,3,8103,1811700000000.0,23038.0,67100000.0,2080100000000.0000,67100000.0000,1.07,0.717,1.695,1.417,20,0.687,0.515,0.9420000000000000,0.138000000000000000,1.171,-0.109000000000000000,0.805,-0.95,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DRI,Công ty Cổ phần Đầu tư Cao su Đắk Lắk,UPCOM,"Nhựa, cao su & sợi",Hóa chất,2025,3,8103,1002840000000.0,1112676.0,73200000.0,841800000000.0000,73200000.0000,1.415,1.291,0.655,1.402,21,0.312,-0.065,0.7960000000000000,0.000000000000000000,0.737,0.145000000000000000,-0.042,0.516,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TTN,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,UPCOM,Viễn thông cố định,Viễn thông,2025,3,8103,572949000000.0,86930.0,36727500.0,620694750000.0000,36727500.0000,0.878,1.211,1.236,1.386,22,0.275,0.585,0.7920000000000000,0.164000000000000000,0.849,0.051000000000000000,0.256,0.083,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CDN,Công ty Cổ phần Cảng Đà Nẵng,HNX,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2025,3,8103,2999700000000.0,13128.0,99000000.0,2999700000000.0000,99000000.0000,0.826,0.988,1.492,1.37,23,-0.1,0.345,0.6380000000000000,0.088000000000000000,0.692,-0.007000000000000000,-0.197,-0.268,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VRE,Công ty Cổ phần Vincom Retail,HSX,Bất động sản,Bất động sản,2025,3,8103,65442770208000.0,6996550.0,2272318410.0,72941420961000.0000,2272318410.0000,0.942,1.322,0.925,1.354,24,-0.275,1.295,0.5910000000000000,0.582000000000000000,0.771,0.252000000000000000,0.054,0.785,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TV1,Công ty Cổ phần Tư vấn Xây dựng Điện 1,UPCOM,Tư vấn & Hỗ trợ KD,Hàng & Dịch vụ Công nghiệp,2025,3,8103,760702591500.0,137576.0,26691319.0,648599051700.0000,26691319.0000,1.633,1.338,0.209,1.338,25,-0.075,0.405,0.6550000000000000,0.106000000000000000,0.586,0.733000000000000000,-0.566,1.477,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DTD,Công ty Cổ phần Đầu tư Phát triển Thành Đạt,HNX,Bất động sản,Bất động sản,2025,3,8103,1160337357000.0,315447.0,66686055.0,1467093210000.0000,66686055.0000,1.608,1.641,-0.074,1.322,26,0.237,-1.155,0.7800000000000000,-0.189000000000000000,1.172,-0.030000000000000000,0.817,-0.423,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DDV,Công ty Cổ phần DAP - Vinachem,UPCOM,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Hóa chất,2025,3,8103,3842690370000.0,1960955.0,146109900.0,4617072840000.0000,146109900.0000,0.75,1.45,0.966,1.306,27,-0.936,1.445,0.4110000000000000,0.732000000000000000,0.553,0.356000000000000000,-0.65,1.084,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
MCH,Công ty Cổ phần Hàng Tiêu Dùng MaSan,HSX,Thực phẩm,Thực phẩm và đồ uống,2025,3,8103,180577304199000.0,345684.0,1294460962.0,136526332253600.0000,1056705358.0000,1.134,1.179,0.723,1.29,28,-1.673,-1.624,0.1140000000000000,-0.362000000000000000,0.099,0.202000000000000000,-1.699,0.651,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VNM,Công ty Cổ phần Sữa Việt Nam,HSX,Thực phẩm,Thực phẩm và đồ uống,2025,3,8103,128323264323000.0,6187049.0,2089955445.0,125397326700000.0000,2089955445.0000,1.582,-0.175,1.452,1.274,29,-1.311,-0.925,0.2690000000000000,-0.141000000000000000,0.238,0.076000000000000000,-1.473,0.258,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VNB,Công ty Cổ phần Sách Việt Nam,UPCOM,"Sách, ấn bản & sản phẩm văn hóa",Truyền thông,2025,3,8103,977687424000.0,20840.0,67894960.0,1276425248000.0000,67894960.0000,0.647,0.877,1.33,1.258,30,0.474,1.365,0.8800000000000000,0.606000000000000000,1.196,0.090000000000000000,0.9,0.341,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
THG,Công ty Cổ phần Đầu tư và Xây dựng Tiền Giang,HSX,Vật liệu xây dựng & Nội thất,Xây dựng và Vật liệu,2025,3,8103,1393063338250.0,28700.0,31129907.0,1572060303500.0000,31129907.0000,1.339,1.147,0.101,1.242,31,-0.737,0.635,0.4610000000000000,0.191000000000000000,0.567,-0.184000000000000000,-0.602,-1.27,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VTO,Công ty Cổ phần Vận tải Xăng dầu VITACO,HSX,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2025,3,8103,974373325200.0,451623.0,79866666.0,942426658800.0000,79866666.0000,0.954,0.415,1.195,1.226,32,1.173,-0.565,1.2620000000000000,-0.081000000000000000,1.263,-0.029000000000000000,1.008,-0.392,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
GHC,Công ty Cổ phần Thủy điện Gia Lai,HSX,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",2025,3,8103,1301186250000.0,15300.0,47662500.0,1453706250000.0000,47662500.0000,1.377,0.032,1.141,1.21,33,0.175,-0.045,0.7460000000000000,0.007000000000000000,0.829,-0.061000000000000000,0.173,-0.64,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PHP,Công ty Cổ phần Cảng Hải Phòng,UPCOM,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2025,3,8103,11966736000000.0,216350.0,326960000.0,11312816000000.0000,326960000.0000,1.031,1.227,0.277,1.195,34,-0.612,0.955,0.5040000000000000,0.358000000000000000,0.56,-0.009000000000000000,-0.638,-0.279,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TLG,Công ty Cổ phần Tập đoàn Thiên Long,HSX,Đồ gia dụng một lần,Hàng cá nhân & Gia dụng,2025,3,8103,4836069834000.0,248232.0,96528340.0,4624613402500.0000,87753575.0000,1.108,0.208,1.182,1.179,35,-0.524,-0.295,0.5250000000000000,-0.038000000000000000,0.525,0.005000000000000000,-0.698,-0.206,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
BKC,,,,,2025,3,8103,,,,666702950400.0000,23475456.0000,0.481,1.418,0.56,1.163,36,-1.049,1.725,0.3550000000000000,3.323000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VGS,Công ty Cổ phần Ống thép Việt - Đức VG PIPE,HNX,Thép và sản phẩm thép,Tài nguyên Cơ bản,2025,3,8103,1495036966500.0,554127.0,61524155.0,1858029481000.0000,61524155.0000,0.916,1.115,0.425,1.147,37,-0.2,-1.334,0.6060000000000000,-0.219000000000000000,0.853,0.065000000000000000,0.28,0.196,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CTR,Tổng Công ty Cổ phần Công trình Viettel,HSX,Xây dựng,Xây dựng và Vật liệu,2025,3,8103,9974448648800.0,512869.0,114385879.0,9802869830300.0000,114385879.0000,0.801,0.908,0.736,1.131,38,-1.523,-1.564,0.2050000000000000,-0.306000000000000000,0.211,0.029000000000000000,-1.508,-0.031,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
MVB,,,,,2025,3,8103,,,,2068500000000.0000,105000000.0000,0.839,0.574,1.02,1.115,39,0.424,-0.485,0.8610000000000000,-0.068000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
SAB,Tổng Công ty Cổ phần Bia - Rượu - Nước Giải khát Sài Gòn,HSX,Sản xuất bia,Thực phẩm và đồ uống,2025,3,8103,60280431484000.0,1010169.0,1282562372.0,57971819214400.0000,1282562372.0000,1.428,-0.748,1.722,1.099,40,-0.911,-1.244,0.4150000000000000,-0.204000000000000000,0.366,-0.071000000000000000,-1.115,-0.733,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,HSX,Hàng cá nhân,Hàng cá nhân & Gia dụng,2025,3,8103,35820656200000.0,1938332.0,511723660.0,28349490791700.0000,341149107.0000,0.34,0.606,1.438,1.083,41,-0.924,-0.885,0.4140000000000000,-0.135000000000000000,0.354,0.525000000000000000,-1.139,1.301,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,HSX,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2025,3,8103,10565896496100.0,2211200.0,188340401.0,9084733205600.0000,168861212.0000,1.441,1.37,-0.52,1.067,42,-0.949,1.035,0.4090000000000000,0.394000000000000000,0.437,-0.081000000000000000,-0.948,-0.785,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TRA,Công ty Cổ phần Traphaco,HSX,Dược phẩm,Y tế,2025,3,8103,3166821256000.0,15316.0,41450540.0,2764751018000.0000,41450540.0000,1.351,-0.637,1.56,1.051,43,-0.624,-0.775,0.4970000000000000,-0.123000000000000000,0.543,-0.104000000000000000,-0.662,-0.898,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
LIX,Công ty Cổ phần Bột Giặt LIX,HSX,Hàng cá nhân,Hàng cá nhân & Gia dụng,2025,3,8103,2021760000000.0,39640.0,64800000.0,2245320000000.0000,64800000.0000,1.326,-0.764,1.6,1.035,44,-0.849,-0.025,0.4350000000000000,0.011000000000000000,0.486,0.138000000000000000,-0.793,0.485,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PHR,Công ty Cổ phần Cao su Phước Hòa,HSX,"Nhựa, cao su & sợi",Hóa chất,2025,3,8103,8224801318600.0,538050.0,135499198.0,7493105649400.0000,135499198.0000,1.121,0.399,0.614,1.019,45,-0.574,-0.445,0.5170000000000000,-0.060000000000000000,0.472,0.378000000000000000,-0.865,1.115,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,HSX,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2025,3,8103,794262915600.0,371520.0,68470941.0,920934156450.0000,68470941.0000,0.02,1.131,0.939,1.003,46,1.336,-0.035,1.4190000000000000,0.008000000000000000,1.59,-0.055000000000000000,1.365,-0.568,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
POS,Công ty Cổ phần Vận hành và Xây lắp PTSC,UPCOM,Thiết bị và Dịch vụ Dầu khí,Dầu khí,2025,3,8103,699199468000.0,77952.0,45999965.0,722199450500.0000,45999965.0000,-0.16,1.068,1.114,0.987,47,1.011,-1.374,1.1300000000000000,-0.224000000000000000,1.254,-0.102000000000000000,0.984,-0.877,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
HVN,Tổng Công ty Hàng không Việt Nam - CTCP,HSX,Hàng không,Du lịch và Giải trí,2025,3,8103,70475434479150.0,1482974.0,3111498211.0,108902437385000.0000,3111498211.0000,1.3,1.195,-0.479,0.972,48,-1.723,1.135,-0.0610000000000000,0.459000000000000000,0.087,-0.277000000000000000,-1.711,-1.487,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
NHA,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội,HSX,Xây dựng,Xây dựng và Vật liệu,2025,3,8103,845495732250.0,153649.0,64788945.0,1086024696150.0000,48591709.0000,1.3,1.673,-1.114,0.956,49,-0.599,-0.595,0.5070000000000000,-0.086000000000000000,0.663,-0.392000000000000000,-0.268,-1.631,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
MCM,Công ty Cổ phần Giống bò sữa Mộc Châu,HSX,Thực phẩm,Thực phẩm và đồ uống,2025,3,8103,3074500000000.0,29242.0,110000000.0,3135000000000.0000,110000000.0000,1.249,-1.003,1.587,0.94,50,0.187,-1.364,0.7490000000000000,-0.222000000000000000,0.813,-0.069000000000000000,0.137,-0.723,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,UPCOM,Máy công nghiệp,Hàng & Dịch vụ Công nghiệp,2025,3,8103,44116160000000.0,568398.0,1328800000.0,52221840000000.0000,1328800000.0000,0.583,-0.43,1.668,0.924,51,-0.562,-0.705,0.5220000000000000,-0.115000000000000000,0.61,-0.138000000000000000,-0.435,-1.146,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VC3,Công ty Cổ phần Tập đoàn Nam Mê Kông,HNX,"Tư Vấn, Định giá, Môi giới Bất động sản",Bất động sản,2025,3,8103,3640294985400.0,1204266.0,138414258.0,3737750669200.0000,136414258.0000,-0.249,0.765,1.222,0.908,52,-1.024,-0.115,0.3720000000000000,-0.014000000000000000,0.405,-0.055000000000000000,-1.055,-0.557,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,Thiết bị và Dịch vụ Dầu khí,Dầu khí,2025,3,8103,19485105771900.0,9117557.0,511420099.0,15677294312000.0000,477966290.0000,-0.39,1.1,0.979,0.892,53,0.524,-1.015,0.8870000000000000,-0.165000000000000000,0.783,0.561000000000000000,0.078,1.353,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PVT,Tổng Công ty Cổ phần Vận tải Dầu khí,HSX,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2025,3,8103,10878908090250.0,9935774.0,469931235.0,8529251915250.0000,469931235.0000,0.788,0.892,-0.02,0.876,54,0.649,-1.634,0.9300000000000000,-0.363000000000000000,0.851,0.057000000000000000,0.268,0.155,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
FOC,Công ty Cổ phần Dịch vụ Trực tuyến FPT,UPCOM,Dịch vụ truyền thông,Truyền thông,2025,3,8103,1243342170000.0,20147.0,18419884.0,1180714564400.0000,18419884.0000,1.595,-1.385,1.425,0.86,55,0.087,-1.414,0.7050000000000000,-0.247000000000000000,0.629,-0.056000000000000000,-0.399,-0.588,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
ELC,Công ty Cổ phần Công nghệ - Viễn thông ELCOM,HSX,Thiết bị viễn thông,Công nghệ Thông tin,2025,3,8103,1964427182550.0,919615.0,110051943.0,2401006284400.0000,104847436.0000,-0.301,1.291,0.628,0.844,56,-0.811,-0.655,0.4420000000000000,-0.100000000000000000,0.682,-0.142000000000000000,-0.221,-1.156,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CNG,Công ty Cổ phần CNG Việt Nam,HSX,Phân phối xăng dầu & khí đốt,"Điện, nước & xăng dầu khí đốt",2025,3,8103,828343432800.0,35928.0,35099298.0,947681046000.0000,35099298.0000,0.685,-0.605,1.357,0.828,57,-0.037,-1.224,0.6670000000000000,-0.200000000000000000,0.736,-0.142000000000000000,-0.054,-1.167,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PAN,Công ty Cổ phần Tập đoàn PAN,HSX,Thực phẩm,Thực phẩm và đồ uống,2025,3,8103,6644888250000.0,1159645.0,208958750.0,6592648562500.0000,208958750.0000,1.211,0.956,-0.763,0.812,58,0.25,1.085,0.7820000000000000,0.430000000000000000,0.791,0.259000000000000000,0.089,0.826,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,HSX,Thiết bị và Dịch vụ Dầu khí,Dầu khí,2025,3,8103,17454632188400.0,7998874.0,555880006.0,12257154132300.0000,555880006.0000,-0.262,1.386,0.25,0.796,59,1.236,-1.294,1.3070000000000000,-0.211000000000000000,0.935,0.949000000000000000,0.388,1.57,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
SKG,Công ty Cổ phần Tàu Cao tốc Superdong - Kiên Giang,HSX,Vận tải hành khách & Du lịch,Du lịch và Giải trí,2025,3,8103,638377891200.0,101232.0,66497697.0,721500012450.0000,66497697.0000,-0.685,0.685,1.29,0.78,60,1.161,-0.875,1.2470000000000000,-0.135000000000000000,1.462,-0.102000000000000000,1.187,-0.867,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CLX,Công ty Cổ phần Xuất nhập khẩu và Đầu tư Chợ Lớn (CHOLIMEX),UPCOM,Thực phẩm,Thực phẩm và đồ uống,2025,3,8103,1281680000000.0,77420.0,86600000.0,1394260000000.0000,86600000.0000,0.263,-0.063,1.033,0.764,61,1.211,0.185,1.2900000000000000,0.058000000000000000,1.513,-0.113000000000000000,1.27,-0.97,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
NHH,Công ty Cổ phần Nhựa Hà Nội,HSX,"Nhựa, cao su & sợi",Hóa chất,2025,3,8103,1152232800000.0,70581.0,112964000.0,1383809000000.0000,112964000.0000,0.186,0.048,0.993,0.749,62,0.811,-0.995,0.9910000000000000,-0.162000000000000000,1.561,-0.107000000000000000,1.353,-0.919,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
